time,inc0_low95CI,inc0_median,inc0_up95CI,inc1_low95CI,inc1_median,inc1_up95CI,inc2_low95CI,inc2_median,inc2_up95CI,inc3_low95CI,inc3_median,inc3_up95CI,nvacc_low95CI,nvacc_median,nvacc_up95CI,strategy,vaccswitch,coverage,vaccstart,duration
56.0,157.8222429498099,167.69899974390864,180.17318787099794,147.8477382463403,158.3975487407297,168.2318719229661,141.21386988591402,150.8157191183418,160.08678995231165,3049.45235299021,3332.7224318236113,3645.3579838111996,0.0,0.0,0.0,base,,,,
57.0,160.97310178037733,171.04849886707962,183.68975965315477,150.77797190742567,161.52365959994495,171.4931899816729,144.01681737778708,153.7720368821174,163.1989989697933,3107.2929665364327,3395.4770219773054,3714.9776220627127,0.0,0.0,0.0,base,,,,
58.0,164.20390358492733,174.48038452118635,187.29075324265287,153.749388560839,164.69257998466492,174.85522005045786,146.92532307151706,156.85161868855357,166.38772646309806,3166.0665576823058,3459.656345590949,3786.4717316798865,0.0,0.0,0.0,base,,,,
59.0,167.52424179194495,178.00137767009437,190.97711271028965,156.7971972577274,167.92416980862617,178.31849059294908,149.88348357863725,159.99614851363003,169.6538038016297,3226.015242537856,3525.9684442281723,3859.8307491622863,0.0,0.0,0.0,base,,,,
60.0,170.97305810507387,181.5958531908691,194.74977473802863,159.9223230091855,171.26254815608263,181.86483683073894,152.91802982036023,163.18460015766323,172.99842188470066,3287.5374161429704,3594.0035721212626,3935.0993678130208,0.0,0.0,0.0,base,,,,
61.0,174.47342191087083,185.28533391654491,198.6105527400039,163.13183030299842,174.66361658461392,185.4958410824649,156.01375146945938,166.43569823354483,176.46152037447317,3350.6722219482062,3663.9584582597017,4012.315137913823,0.0,0.0,0.0,base,,,,
62.0,178.04062373293564,189.04763444885612,202.5602257271297,166.4256762687117,178.20684966817498,189.21231198860332,159.20525017818437,169.78275930136442,180.02579939104618,3415.7129291400315,3736.3641735464334,4091.331967458129,0.0,0.0,0.0,base,,,,
63.0,181.69659999012947,192.9759417064488,206.59963534921405,169.80253165392205,181.81714808940887,193.01553046787157,162.4682366441004,173.2266652584076,183.6785871778615,3482.878527979553,3810.563661903143,4172.958872713149,0.0,0.0,0.0,base,,,,
64.0,185.41992562264204,196.96502787061036,210.73045091861857,173.25956509402022,185.54579539597034,196.9093439188786,165.740973370336,176.77953785285354,187.41960422089323,3551.81254741326,3885.7220892608166,4257.0910484038295,0.0,0.0,0.0,base,,,,
65.0,189.21432812903078,200.99362530000508,214.91010831417515,176.83925007414072,189.37236770614982,200.89517826167867,169.0829714343883,180.36138989031315,191.2478249230422,3622.557833573222,3962.7921915203333,4343.378388726711,0.0,0.0,0.0,base,,,,
66.0,193.11588581260293,205.10334676876664,219.17882150551304,180.46609318312258,193.23486745730042,204.97126824101431,172.50667464472355,184.0001508668065,195.1930562308058,3694.655540841818,4042.781680777669,4431.868806225806,0.0,0.0,0.0,base,,,,
67.0,197.11036467123776,209.38793855905533,223.53952073715627,184.2285512377508,197.18308276869357,209.1543003889732,176.01312872543932,187.77836486697197,199.2051431003958,3767.8227974943816,4125.167260676622,4522.63211075738,0.0,0.0,0.0,base,,,,
68.0,201.1994697540067,213.72648517228663,227.99305261969567,188.09912969358265,201.22193500585854,213.50012795999646,179.60395949473605,191.63775317557156,203.30762225426733,3842.9589734531937,4208.679042965174,4615.726946683228,0.0,0.0,0.0,base,,,,
69.0,205.38411610415204,218.13340389356017,232.54364813640714,192.06254051346332,205.3524664659053,217.9423222478479,183.28040246823804,195.60183965228498,207.501745029632,3920.8432527571917,4294.209614053369,4708.115785465389,0.0,0.0,0.0,base,,,,
70.0,209.72446530349552,222.64628416858613,237.19939614506438,196.08281909963117,209.5846648234874,222.42763226721436,187.0481019567698,199.62520125694573,211.78867944758386,4000.6914066448808,4381.8441421836615,4802.5293455630535,0.0,0.0,0.0,base,,,,
71.0,214.16520922342315,227.29793159663677,242.00337217412888,200.1961023323238,213.90587114728987,226.98593701748177,190.948270136863,203.71977497637272,216.1706608627923,4082.546068292111,4471.752370938659,4900.518878920376,0.0,0.0,0.0,base,,,,
72.0,218.70684127882123,232.0419357586652,246.90419821785764,204.40284227356315,218.37430335767567,231.53807269455865,194.9547350444831,207.93000292405486,220.6487961726263,4166.4313240863385,4563.829268783331,5002.2276056289675,0.0,0.0,0.0,base,,,,
73.0,223.334850493446,236.83430454693735,251.902694064565,208.70558756422253,222.90632150135934,236.18217059066518,199.05411758730187,212.27195938676596,225.2219394926913,4252.260552302003,4658.386730596423,5107.717941746116,0.0,0.0,0.0,base,,,,
74.0,228.03104871679096,241.73419545218349,256.9986947855912,213.06342945899814,227.4993568509817,240.91877055633813,203.2471970963292,216.68019944801927,229.83707452798262,4339.86879074648,4755.443504706025,5215.748580661416,0.0,0.0,0.0,base,,,,
75.0,232.828814201802,246.75517289713025,262.1918708381243,217.50281268861144,232.27550053596497,245.74745729081332,207.49972288599238,221.19303717650473,234.50260744262488,4429.5954646267,4853.540984645486,5326.540101829171,0.0,0.0,0.0,base,,,,
76.0,237.7290467903018,251.91146277450025,267.50970754511656,222.03771152133123,237.09359808452427,250.6685087471269,211.83773675002158,225.7438113130629,239.26020229365676,4521.4689458094535,4953.44038310647,5439.936222155392,0.0,0.0,0.0,base,,,,
77.0,242.73276238758118,257.16387327574193,272.9489287142642,226.69983723210171,242.00057105347514,255.68215887509285,216.22890461022035,230.42542435787618,244.11419125655667,4615.52834014222,5055.61002920568,5553.413081680983,0.0,0.0,0.0,base,,,,
78.0,247.83978191390634,262.5159984845668,278.48619765611363,231.49929929627106,247.0017026886344,260.7876568856649,220.69965567272158,235.2096298597753,249.11245679399,4711.799223159253,5162.005384385586,5667.421029275656,0.0,0.0,0.0,base,,,,
79.0,253.05055759241804,267.971324570477,284.121308221668,236.36174584468827,252.0879908129573,265.9847040287219,225.34022045936436,240.1376345809549,254.25163188567385,4810.791914623976,5268.635082855821,5783.957630638033,0.0,0.0,0.0,base,,,,
80.0,258.3657327387482,273.5297683440149,289.80662902640177,241.3075838819146,257.3127851597965,271.27377184983345,230.08693019198253,245.0764701552689,259.4906455655582,4912.088071102649,5378.600173085928,5904.046364895999,0.0,0.0,0.0,base,,,,
81.0,263.7847966394387,279.1863785851747,295.64272467875855,246.32606159858406,262.6278646644205,276.64843033133076,234.9235838394612,250.120072145015,264.8249414682388,5015.627374260128,5491.4010313898325,6028.335844445229,0.0,0.0,0.0,base,,,,
82.0,269.3076187537983,284.964598659426,301.59055635882544,251.46020922427996,268.04722326248884,282.1223684858531,239.79695253940298,255.2974168471992,270.25408224212003,5121.499854455144,5606.633919671178,6155.25793390423,0.0,0.0,0.0,base,,,,
83.0,274.93435031780973,290.9085500948131,307.5802778198384,256.73871706863866,273.6275401916355,287.7114434800111,244.79330467982217,260.5536780580878,275.77693756986406,5230.050408928097,5723.620162472129,6284.81678275764,0.0,0.0,0.0,base,,,,
84.0,280.65437234696003,296.91930307634175,313.56771652018654,262.13429981051013,279.30615781620145,293.5657180490904,249.910450586956,265.9201912526041,281.3924864077009,5341.075473482907,5843.1729522794485,6417.027390232682,0.0,0.0,0.0,base,,,,
85.0,286.403958991915,302.87476091459394,319.715604054369,267.63140581529586,285.0189719647169,299.5081699305214,255.08228512397037,271.37897316366434,287.0560801017098,5454.510179428757,5965.263803437352,6551.89771682173,0.0,0.0,0.0,base,,,,
86.0,292.2520137892105,309.0840786807239,325.9697729089297,273.22551054973155,290.808209663257,305.54980629626664,260.3172136131674,277.0614927075803,292.7082850221544,5570.37907364443,6089.538466721773,6689.421232542395,0.0,0.0,0.0,base,,,,
87.0,298.1975391215645,315.399335661903,332.338495258335,278.94382178606463,296.7585810702294,311.6915852804668,265.6451339186169,282.7498210519552,298.4435298666358,5688.690783524513,6216.268268212676,6829.5977847084405,0.0,0.0,0.0,base,,,,
88.0,304.239142068848,321.76348805241287,338.8222119266167,284.76642346074806,302.7465554177761,317.9214696173556,271.06476019658146,288.606768110767,304.2598349083215,5809.453711477667,6346.589843839407,6972.4242751881475,0.0,0.0,0.0,base,,,,
89.0,310.37517745466903,328.1449553165585,345.4560277394019,290.6625200001523,308.8820610716939,324.23689425652844,276.5754695764743,294.50749699771404,310.1774353678338,5932.683526258916,6479.199761331081,7117.885142426193,0.0,0.0,0.0,base,,,,
90.0,316.6039559660479,334.6631272546947,352.1683804086409,296.6561577403918,315.04015741311014,330.63539811838416,282.2016738606617,300.41589915938675,316.2790566496551,6058.385252275318,6614.628001183271,7265.965528787672,0.0,0.0,0.0,base,,,,
91.0,322.92337382305413,341.2651029024273,358.95585464024913,302.7458171513863,321.26093721576035,337.1139498902485,287.91810359610247,306.45128522254527,322.3118228264153,6186.463841310144,6752.0171130895615,7416.643110156059,0.0,0.0,0.0,base,,,,
92.0,329.33108960576357,347.97392275743186,365.8136838410981,308.9298392749391,327.5308012869209,343.6687090196647,293.7474763649516,312.6547141689807,328.5812519684434,6316.691154422611,6890.253114774823,7569.888560202718,0.0,0.0,0.0,base,,,,
93.0,335.82455029245466,354.7173791062087,372.73714361405,315.20615165345373,333.95961418934166,350.2959881174378,299.6962434925139,318.9039804097265,334.92457288727167,6449.529611752182,7033.015105947852,7725.674566058814,0.0,0.0,0.0,base,,,,
94.0,342.40075951796024,361.5383992344141,379.7227568826638,321.57125231297687,340.47991685569286,356.9928753294982,305.7324030599557,325.14043450914323,341.34222877630964,6586.057288940996,7179.1344366669655,7883.96694444418,0.0,0.0,0.0,base,,,,
95.0,349.0510257007554,368.38546725176275,386.7766221839934,328.0117311079055,347.0126012414694,363.6958485565148,311.8960175685585,331.4781894981861,347.82644526492805,6725.076790974289,7328.179677218199,8044.709091487527,0.0,0.0,0.0,base,,,,
96.0,355.8959527064115,375.36584153585136,393.8753549091518,334.497707222309,353.65364960208535,370.55058364411815,318.1745625194162,337.97071539983153,354.3720803325064,6866.570557454228,7477.709467798471,8207.845613364874,0.0,0.0,0.0,base,,,,
97.0,362.86934600770473,382.40043696016073,401.0092059729621,341.0617202573456,360.2374413460493,377.3169202230871,324.56768027311193,344.28184358775616,360.9744331330061,7009.229397046566,7630.455490082502,8373.34030981958,0.0,0.0,0.0,base,,,,
98.0,369.9073243767023,389.53210750781,408.18895520819353,347.70283223325384,366.9308362491429,384.1699356887489,331.04169107656924,350.7938273921609,367.63049418143925,7153.272012746334,7782.810214713216,8541.123536163568,0.0,0.0,0.0,base,,,,
99.0,376.92798471422867,396.5471377354115,415.3589127765037,354.417411079444,373.6339835524559,391.21558668212964,337.5916087743826,357.3532713074237,374.30969686908645,7299.356201222539,7937.789280563593,8711.102385154367,0.0,0.0,0.0,base,,,,
100.0,384.05857769604773,403.7601104769856,422.45406703948976,361.1613596918993,380.46265442855656,398.10024004234,344.2141147189774,364.0810592379421,381.02545964037995,7447.229470191896,8095.082611575723,8883.2101069957,0.0,0.0,0.0,base,,,,
101.0,391.2141640786082,410.9899691399187,429.55821028584614,367.9613603116944,387.5055624451488,405.16944440705703,350.9061307554133,370.8517959676683,387.77659290935844,7596.996310733259,8254.964947149158,9057.380922348797,0.0,0.0,0.0,base,,,,
102.0,398.45100021595135,418.23185114376247,436.7479036219418,374.82136626783756,394.36869521811604,412.3269217951223,357.59029155410826,377.63051118701696,394.55774623630566,7750.783093738556,8419.520761325955,9232.388587553054,0.0,0.0,0.0,base,,,,
103.0,405.7479619395919,425.44626244716346,443.9807250670157,381.7364097657613,401.2540458012372,419.45241103647277,364.31110145850107,384.2702359557152,401.36081760097295,7906.720947150141,8586.394816160202,9409.594185334443,0.0,0.0,0.0,base,,,,
104.0,413.21042734431103,432.76335546933115,451.2120446875691,388.6999313767068,408.22853816114366,426.4233865454793,371.0674315696582,391.0240496452898,408.1792763861827,8063.916178945452,8752.969844773412,9589.995273777842,0.0,0.0,0.0,base,,,,
105.0,420.75855327658354,440.05387401022017,458.3798614301719,395.70673272600396,415.3725691381842,433.3960859381594,377.82593173803764,397.9400511942804,414.94135899040845,8220.211787442118,8919.351525783539,9771.98625140339,0.0,0.0,0.0,base,,,,
106.0,428.1684236431494,447.45065102539957,465.4821759949438,402.7527957925573,422.6734700612724,440.4429278580472,384.6596576686949,404.88599068671465,421.56684374446047,8378.310424114019,9089.583264678717,9955.424980431795,0.0,0.0,0.0,base,,,,
107.0,435.4469070836902,454.77988870441914,472.69768629018216,409.7457309921272,429.7437066882849,447.4985240996815,391.5665654759854,411.6733249705285,428.34098804164677,8537.933828816564,9258.034799575806,10140.30387326032,0.0,0.0,0.0,base,,,,
108.0,442.7005018325523,461.9940610844642,479.9273641790263,416.7186880009249,436.7476585134864,454.53323679519815,398.5065865335986,418.44772115163505,435.50612574135886,8698.956143419444,9429.32428342104,10326.56826339811,0.0,0.0,0.0,base,,,,
109.0,449.9186254917644,469.2568617332727,487.00807590996845,423.83968252213674,443.78669460117817,461.5358031206764,405.47523338701575,425.30231695622206,442.6524906460196,8861.50612654984,9601.916585087776,10513.847355850785,0.0,0.0,0.0,base,,,,
110.0,457.1270047171973,476.6234203353524,494.1878693374805,430.98093237653376,450.7947766557336,468.4978501249105,412.4651896076277,432.18456269055605,449.52551504047585,9029.539233303814,9775.961858987808,10702.018704134225,0.0,0.0,0.0,base,,,,
111.0,464.315423197858,483.7636779155582,501.2870075121522,438.12527211178093,457.8849701676518,475.5456973729655,419.4628485606983,439.1071677096188,456.3952739889734,9199.437525690348,9951.572997406125,10891.088118773698,0.0,0.0,0.0,base,,,,
112.0,471.61038833092897,490.8783180285245,508.3799951294437,445.2662478820421,464.86124305799603,482.549107041955,426.4684396213852,446.06003688648343,463.23302650023254,9369.741943411529,10131.93431057036,11083.354457902908,0.0,0.0,0.0,base,,,,
113.0,478.9080131185241,498.1044728346169,515.3050681744702,452.4276739951223,471.9673346430063,489.68199265319856,433.45621830932794,452.9435162823647,470.09137473385783,9540.600797709823,10308.90875132382,11273.124029386789,0.0,0.0,0.0,base,,,,
114.0,486.31633657217026,505.20134083367884,521.8511361969635,459.60032348614186,478.9210370425135,496.5611720549874,440.25886178119106,459.97181764245033,476.96906507173554,9712.59136788398,10486.951894581318,11462.663835512847,0.0,0.0,0.0,base,,,,
115.0,493.7371562900022,512.1882125250995,528.3672687037848,466.5914808642119,485.682902995497,503.0473101614974,447.1193249991164,466.74790075421333,483.6655809773132,9884.43912550509,10662.752296864986,11652.081128650903,0.0,0.0,0.0,base,,,,
116.0,501.10495078992096,519.0518704131246,535.0806163827889,473.6008864122443,492.44960908032954,509.50070393988864,453.88534956853835,473.4978663530201,490.37720927344634,10053.377417001127,10840.229558497667,11841.194865240157,0.0,0.0,0.0,base,,,,
117.0,508.26029322594405,525.8031286168844,541.6004596568644,480.4608646170236,499.00783018395305,515.9304999147541,460.7958968603052,480.15520281903446,497.01785218613225,10221.078872454167,11020.012777969241,12029.78327248916,0.0,0.0,0.0,base,,,,
118.0,515.0384329359979,532.5015814919025,548.3351797682233,487.2604501091875,505.6264922320843,522.2394710932858,467.6584473213181,486.731901710853,503.51831767791884,10386.149217647315,11197.697619408369,12217.823259893059,0.0,0.0,0.0,base,,,,
119.0,521.5113335713744,539.0717576742172,554.680404201895,493.99427104368806,512.2211372386664,528.4102223879657,474.2640558981337,493.1165325269103,509.8569651123136,10557.141553977877,11375.962797254324,12405.144264523684,0.0,0.0,0.0,base,,,,
120.0,527.8763719853014,545.5632330812514,561.0263679436408,500.6531714096665,518.5779470149428,534.4630208225921,480.7372268108651,499.56433486938477,516.2415272981859,10727.90831047967,11555.660233616829,12594.157834373415,0.0,0.0,0.0,base,,,,
121.0,534.1155443050899,551.9058061372489,567.3466265521944,507.4030315910466,524.9460883177817,540.7481939105317,487.03798244008794,505.81543731689453,522.4518877449445,10898.229320579767,11734.481238335371,12781.890974994003,0.0,0.0,0.0,base,,,,
122.0,540.485613168776,558.0900523103774,573.2951057078317,514.121912494488,531.2197658121586,546.5641390652396,493.4628686615266,511.8607261739671,528.4890188217163,11068.156469394267,11913.7526832968,12968.118723121284,0.0,0.0,0.0,base,,,,
123.0,546.8934749501757,564.0533273220062,579.2280200718902,520.7243019330315,537.3506150264293,552.4160499590449,499.93657294213773,518.0488192494959,534.3635412149131,11237.549151156843,12093.977292060852,13152.596167518199,0.0,0.0,0.0,base,,,,
124.0,552.9773063616827,569.886993734166,584.6979308610782,526.8364384343847,543.2119946442544,558.2615899980068,506.2975369927473,524.0011114962399,540.0396283148788,11402.737625426798,12268.522976979613,13335.062944847345,0.0,0.0,0.0,base,,,,
125.0,558.8234306538477,575.5967354122549,590.1193697622045,532.6429441298358,548.9549917485565,564.0184964152984,512.2837089741603,529.7262038327754,545.6083958668635,11563.853464964031,12441.90182980895,13515.283705593645,0.0,0.0,0.0,base,,,,
126.0,564.4999219413846,581.1458675004542,595.3697802382521,538.2009269540198,554.3739476054907,569.220394753851,518.2545471142978,535.1912818085402,550.9578859605826,11723.578200870752,12625.806429877877,13695.63601694554,0.0,0.0,0.0,base,,,,
127.0,570.255257156305,586.2255517616868,600.4930972669274,544.0003119116649,559.7147183213383,574.3095984193496,524.0814661978744,540.6731262952089,556.0968528664671,11881.559854565561,12786.058510780334,13871.766298437864,0.0,0.0,0.0,base,,,,
128.0,575.5580869033001,591.3234011009336,605.3192621869966,549.3970856125467,564.8203232511878,579.4691564577631,529.5398044144735,545.8662725389004,561.0421172710136,12037.302212958039,12950.26275523007,14041.36292296946,0.0,0.0,0.0,base,,,,
129.0,580.677795322705,596.1321863848716,610.1038085955195,554.8811857013964,569.7688074372709,584.3819214154034,534.9285609291867,551.2390155009925,565.889645882696,12191.014296563715,13118.100210011005,14210.931440776587,0.0,0.0,0.0,base,,,,
130.0,585.8789049368352,600.678195560351,614.8674597694538,560.1269313163124,574.6429751589894,589.1256355663761,540.0744709325954,556.0641182493418,570.4589328862727,12342.500059720129,13282.623581066728,14379.418978030979,0.0,0.0,0.0,base,,,,
131.0,590.3580695638433,604.9505934379995,619.4030380856245,564.9315896979533,579.4196531064808,593.5216081239283,545.1757989118807,560.6020340342075,574.9905974633991,12491.549826463312,13442.728917181492,14543.379819905758,0.0,0.0,0.0,base,,,,
132.0,594.3877852059901,609.2434593737125,623.4871180181391,569.6330106697045,583.8082755468786,598.0757206308656,549.9686189198867,565.1350805647671,579.7267079359851,12638.00267232731,13598.909990400076,14705.389798396825,0.0,0.0,0.0,base,,,,
133.0,598.5463123139925,613.0871970299631,627.3849135197698,573.9106802172028,588.0141294971108,602.4702978307381,554.4159712445922,569.3582784831524,584.2479284184985,12781.674195215852,13748.350152611732,14862.316836231947,0.0,0.0,0.0,base,,,,
134.0,602.1251362754032,616.7813057471067,631.3223554602824,578.0594030771405,591.8801713623106,606.9102507721633,558.8467052530498,573.379024637863,588.6361960375682,12923.176748730242,13904.30568011105,15014.921117244661,0.0,0.0,0.0,base,,,,
135.0,605.4535302475094,620.0353872999549,635.0005579639226,581.6972666479647,595.7010304313153,610.9933544649742,562.5636613280512,577.3140806201845,592.3722403269261,13071.701174213737,14053.21279759705,15162.96037466228,0.0,0.0,0.0,base,,,,
136.0,608.3753728555515,623.0660247467458,638.3240530471318,584.9916496044025,599.2151303589344,614.6892670288682,566.1915920102037,581.1154851708561,595.9170699464157,13209.713883004337,14199.011727795005,15311.57149485573,0.0,0.0,0.0,base,,,,
137.0,611.2143847974017,625.7963736988604,641.2623639970086,588.0190024363808,602.3366098795086,618.1516421220265,569.7029879092239,584.5663245804608,599.4542897270992,13347.610683588684,14332.35914184153,15445.272740241886,0.0,0.0,0.0,base,,,,
138.0,613.3299944125116,628.3996757622808,644.792087308038,591.0381372268312,605.3787853065878,621.5755240622908,572.798733840976,587.5482832696289,603.2659269386902,13481.925947704167,14471.680570855737,15569.771746645867,0.0,0.0,0.0,base,,,,
139.0,615.8516087375581,630.6457881871611,647.4860204072669,593.8460041532293,608.0324412342161,624.6859640520066,575.8401890560984,590.5765035673976,606.5019920061342,13613.043076641112,14602.97178375721,15688.33708011657,0.0,0.0,0.0,base,,,,
140.0,617.7431517384946,632.7607374284416,650.0945991843939,596.009790106956,610.6139080636203,627.6850813725963,578.8987343999557,593.3331764731556,609.6773795243353,13740.859521019458,14725.645488455892,15804.788596601784,0.0,0.0,0.0,base,,,,
141.0,619.3538791949861,634.4244102183729,653.0415770911611,598.0583631537854,612.8866682015359,630.7180855497718,581.0889832757414,595.9039983935654,612.8634600138291,13866.898724202812,14855.88073207438,15916.949026034772,0.0,0.0,0.0,base,,,,
142.0,620.6051625053399,635.9929373785853,655.3594699814915,599.6945600398816,614.9341258183122,633.5057408912107,582.9903087719343,598.0525867827237,615.7284109379165,13995.830602212995,14978.995086818933,16026.10219759792,0.0,0.0,0.0,base,,,,
143.0,620.955807149969,637.2477679178119,657.1863436311484,601.607283115387,616.7757007852197,636.0566277947277,584.9876727936789,600.1157164294273,618.4586967929266,14121.36208350286,15088.532273381948,16133.01824400425,0.0,0.0,0.0,base,,,,
144.0,621.3186881430447,638.3445196356624,658.579372294899,602.9298989363946,618.6178106181324,638.1060614584014,586.5209644731134,602.0645377058536,620.8118408010341,14241.239312119782,15196.635195210576,16231.993601855635,0.0,0.0,0.0,base,,,,
145.0,621.6795135244727,639.155577160418,660.3897187893278,603.873612842802,619.8643307983875,640.1860681455582,587.8716542746872,603.9228391982615,622.6811619767919,14350.809745892882,15301.40497906506,16322.79100406766,0.0,0.0,0.0,base,,,,
146.0,621.6788270528428,639.6440771501511,661.2917781533673,604.4839380335994,620.9841044191271,642.3524346035905,589.1008828295395,605.547159396112,624.4945859640836,14454.309403590112,15395.224976554513,16408.073398540913,0.0,0.0,0.0,base,,,,
147.0,621.2708956656046,639.9050044622272,662.6531390811317,604.6908023853787,621.7884782645851,644.2924560287036,589.4133540209383,606.6849930398166,626.5425818841904,14557.052460879087,15483.073107168078,16487.53477613926,0.0,0.0,0.0,base,,,,
148.0,620.4628819515929,639.9499932359904,663.8557205236517,604.6741157537326,622.3063086476177,645.4789554504678,589.9679370209575,607.52112121135,628.2378366611898,14645.49905938953,15583.152869209647,16569.98612737283,0.0,0.0,0.0,base,,,,
149.0,619.7675249463879,639.4534116797149,664.6011658841744,604.3621895870194,622.6777121983469,646.3948365585878,590.2462929176166,608.0534487161785,630.1267254826613,14716.036136665196,15669.815463542938,16663.425422198325,0.0,0.0,0.0,base,,,,
150.0,618.836727014184,639.0828486029059,665.1518976055086,603.813130257465,622.7282875161618,647.3932451403699,589.9727694460191,608.6081126853824,631.5859758695588,14783.602370991557,15739.637060880661,16751.986955025794,0.0,0.0,0.0,base,,,,
151.0,617.5460463253781,638.2270853165537,665.4406691404059,602.8912550000474,622.5460769031197,648.1440606310964,589.3023539206013,608.7760881241411,632.845867249649,14872.274082057178,15830.825057595968,16843.91283132434,0.0,0.0,0.0,base,,,,
152.0,616.0665030693635,637.1669306382537,665.5123237594031,601.9534309514798,622.1692959964275,648.7045198705979,588.7123329020105,608.7089831549674,633.9032110167667,14943.151988842339,15909.827214464545,16926.406654974817,0.0,0.0,0.0,base,,,,
153.0,614.6392551064491,636.2616241052747,665.5694127715193,601.0813367590308,621.6158242914826,649.4932899374514,587.9010360891,608.460708187893,634.6881746314466,15001.182816765457,15979.171527683735,16991.968598401545,0.0,0.0,0.0,base,,,,
154.0,612.6668066927232,634.8078231792897,665.2502010234632,600.0914980220608,620.8204416707158,649.8587964265607,587.2461317914538,608.0638501029462,635.5981298895553,15054.883915164322,16042.228195160627,17062.894711861758,0.0,0.0,0.0,base,,,,
155.0,610.9152011721395,633.5682472214103,664.4508199604228,598.9917724433355,619.9575157556683,649.8274715840816,586.3765289379284,607.3816075585783,636.1009343670681,15103.206197050215,16093.883051097393,17143.955194922535,0.0,0.0,0.0,base,,,,
156.0,608.7522955785505,632.047882836312,663.6598481496795,597.676934963651,619.2944546416402,649.7711998377927,585.4774725708179,606.614566700533,636.4838538181968,15155.17953769788,16144.640770450234,17231.831208010764,0.0,0.0,0.0,base,,,,
157.0,606.2910048798658,630.2751762475818,662.7502606811001,596.1127589526586,618.0177071243525,649.316253385786,584.3540408023633,605.8932014834136,636.6303635896184,15210.802967829257,16191.631303369999,17312.883126161993,0.0,0.0,0.0,base,,,,
158.0,603.3425891609862,628.4969443678856,661.7606137364171,593.9602897942066,616.6914912387729,648.8965127584524,583.0271169187502,604.8111120387912,636.38182994565,15259.517137214541,16244.405737176538,17375.505515193938,0.0,0.0,0.0,base,,,,
159.0,600.4711322526448,626.4167211726308,660.5324102842249,591.5456435690634,615.2848895099014,648.0494914711453,581.328966180887,603.910035468638,636.1879637172445,15289.548630430549,16284.585486605763,17426.65645635128,0.0,0.0,0.0,base,,,,
160.0,597.7069251559675,624.2924120128155,659.1602708467283,589.0170089764521,613.7964452058077,647.1392933644354,578.979111029394,602.7258164752275,635.7114868442528,15314.532373534888,16323.271189019084,17478.194590522347,0.0,0.0,0.0,base,,,,
161.0,595.0221888327039,621.9039155710489,657.5636980260722,586.2157720971852,611.8567275274545,646.2203407013789,576.435815922264,601.2896520234644,635.1438381860032,15345.98275694251,16368.642043158412,17513.670470880716,0.0,0.0,0.0,base,,,,
162.0,592.1495596612804,619.4333343785256,655.8463237390854,583.249776034709,610.0046484135091,645.1699214580469,574.347619323805,599.7957287542522,634.4570134987123,15361.570717339962,16404.409832581878,17549.448101784288,0.0,0.0,0.0,base,,,,
163.0,588.8871490594931,616.6879333648831,653.9813630984164,580.4282320827245,608.1510186232626,643.9830927681178,571.9112824707292,598.4066587015986,633.6259321730583,15370.791375068575,16443.062560468912,17593.805300509182,0.0,0.0,0.0,base,,,,
164.0,585.1977178664878,613.8074940238148,651.9664914481342,577.719441224914,606.2420454360545,642.784106186498,569.2116923020221,596.7118024490774,632.7846584402956,15378.067837830633,16479.952467739582,17634.827866269647,0.0,0.0,0.0,base,,,,
165.0,581.5765179935843,611.0402855575085,649.7703650393523,574.8365616217255,604.3008000776172,641.4824602801352,566.6102641283535,594.7945662476122,631.8608943549916,15385.941144688428,16500.1699834615,17672.626363179832,0.0,0.0,0.0,base,,,,
166.0,578.0949451246299,608.2111528087407,647.2957835128531,572.0422908022068,602.2259637191892,639.8145896034315,563.9773988753557,592.8995354659855,630.8056809208356,15415.418070806563,16522.291865885258,17707.312314024566,0.0,0.0,0.0,base,,,,
167.0,574.8296165236272,605.6758731454611,644.8117730678059,569.0887073539197,600.0539488699287,637.7774753426202,561.098409683071,591.4094861652702,629.6589952883311,15425.912648075819,16546.947856977582,17739.017305422574,0.0,0.0,0.0,base,,,,
168.0,571.6524368626066,603.0238223485649,642.1252508563921,566.5832796188072,598.0064194779843,635.8495367020369,558.6268430662342,589.6961907725781,628.2746890501119,15431.169065032154,16573.760108679533,17767.829266724733,0.0,0.0,0.0,base,,,,
169.0,568.373114139773,600.4503642767668,639.0870800899341,564.0242046617902,595.8673969674855,633.9849021694623,556.275693845842,588.0364282019436,626.2644012079575,15435.945434357225,16590.192473948002,17793.841681774706,0.0,0.0,0.0,base,,,,
170.0,564.8306124544703,597.757856104523,636.1060029658489,561.4616942522116,593.5639142338187,632.0146279823035,553.9508111643605,586.2916431929916,624.6358962847851,15442.534691098332,16611.14642432332,17817.11406457275,0.0,0.0,0.0,base,,,,
171.0,561.3186137616634,594.9639185350388,632.9886288857087,558.7981465580873,591.102145049721,629.5109545463696,551.5621830194257,584.3975119646639,623.2160006809048,15449.701759453863,16636.246934592724,17839.110760418323,0.0,0.0,0.0,base,,,,
172.0,557.8508786781691,592.0263417121023,629.598947340902,555.5795674811118,588.8638667427003,627.232167720329,549.0925326010213,582.3812461961061,621.5002801938914,15457.600436538458,16656.344329461455,17857.9586831294,0.0,0.0,0.0,base,,,,
